sq bias current
0.00016
incoil current, measured sq voltage
0.0, -0.0007968
1e-05, -0.0007878
2e-05, -0.0007724
3.0000000000000004e-05, -0.0006207
4e-05, -0.0007761
5e-05, -0.0007976
6.000000000000001e-05, -0.0007968
7.000000000000001e-05, -0.0007828
8e-05, -0.0007728
9e-05, -0.0007622
0.0001, -0.0007507
0.00011, -0.0007632
0.00012000000000000002, -0.0007669
0.00013000000000000002, -0.0007847
0.00014000000000000001, -0.0007995
0.00015000000000000001, -0.0008064
0.00016, -0.000813
0.00017, -0.000818
0.00018, -0.0008204
0.00019, -0.0008223
0.0002, -0.0008241
0.00021, -0.0008255
0.00022, -0.0008267
0.00023, -0.0008266
0.00024000000000000003, -0.0008268
0.00025, -0.0008272
0.00026000000000000003, -0.0008292
0.00027, -0.0008284
0.00028000000000000003, -0.0008282
0.00029, -0.0008287
0.00030000000000000003, -0.0008295
0.00031, -0.0008303
0.00032, -0.0008307
0.00033000000000000005, -0.0008309
0.00034, -0.0008306
0.00035000000000000005, -0.0008311
0.00036, -0.0008312
0.00037000000000000005, -0.00083
0.00038, -0.0008267
0.00039000000000000005, -0.0008229
0.0004, -0.0008103
0.00041000000000000005, -0.0007795
0.00042, -0.0006452
0.00043000000000000004, -0.0006605
0.00044, -0.0008161
0.00045000000000000004, -0.0005343
0.00046, -0.0005384
0.00047000000000000004, -0.0007324
0.00048000000000000007, -0.0007385
0.0004900000000000001, -0.0007566
0.0005, -0.000764
0.00051, -0.0007706
0.0005200000000000001, -0.0007769
0.0005300000000000001, -0.0007869
0.00054, -0.0007988
0.00055, -0.0008071
0.0005600000000000001, -0.0008116
0.0005700000000000001, -0.0008151
0.00058, -0.0008165
0.00059, -0.0008183
0.0006000000000000001, -0.0008203
0.0006100000000000001, -0.0008219
0.00062, -0.0008217
0.00063, -0.0008224
0.00064, -0.0008214
0.0006500000000000001, -0.000821
0.0006600000000000001, -0.000822
0.00067, -0.0008231
0.00068, -0.0008235
0.0006900000000000001, -0.0008244
0.0007000000000000001, -0.0008242
0.00071, -0.000824
0.00072, -0.0008248
0.0007300000000000001, -0.0008252
0.0007400000000000001, -0.0008244
0.00075, -0.0008228
0.00076, -0.0008223
0.0007700000000000001, -0.0008193
0.0007800000000000001, -0.0008189
0.00079, -0.000817
0.0008, -0.0008048
0.0008100000000000001, -0.0006938
0.0008200000000000001, -0.0006938
0.0008300000000000001, -0.0007006
0.00084, -0.0006998
0.0008500000000000001, -0.0005229
0.0008600000000000001, -0.0006086
0.0008700000000000001, -0.0007929
0.00088, -0.0006588
0.0008900000000000001, -0.0008175
0.0009000000000000001, -0.0008017
0.0009100000000000001, -0.0007867
0.00092, -0.0007897
0.00093, -0.0007987
0.0009400000000000001, -0.0008058
0.0009500000000000001, -0.0008111
0.0009600000000000001, -0.0008141
0.00097, -0.0008169
0.0009800000000000002, -0.0008176
0.00099, -0.00082
sq bias current
0.0002
incoil current, measured sq voltage
0.0, 0.0002345
1e-05, 0.0002347
2e-05, 0.0002341
3.0000000000000004e-05, 0.0002336
4e-05, 0.0002334
5e-05, 0.0002327
6.000000000000001e-05, 0.000232
7.000000000000001e-05, 0.0002318
8e-05, 0.0002314
9e-05, 0.0002311
0.0001, 0.0002315
0.00011, 5.16e-05
0.00012000000000000002, -0.0008313
0.00013000000000000002, -0.000583
0.00014000000000000001, -0.0007002
0.00015000000000000001, -0.0007132
0.00016, -0.000677
0.00017, -0.0008116
0.00018, -0.0008072
0.00019, -0.0008161
0.0002, -0.0008233
0.00021, -0.0008264
0.00022, -0.0008245
0.00023, -0.0008225
0.00024000000000000003, -0.0008256
0.00025, -0.0008254
0.00026000000000000003, -0.0008329
0.00027, -0.000829
0.00028000000000000003, -0.0005414
0.00029, -0.0007509
0.00030000000000000003, -0.0007849
0.00031, -0.000821
0.00032, -0.0007736
0.00033000000000000005, -9.38e-05
0.00034, -0.0005803
0.00035000000000000005, -0.0005827
0.00036, 2.61e-05
0.00037000000000000005, 0.0002387
0.00038, 0.0002381
0.00039000000000000005, 0.0002382
0.0004, 0.0002393
0.00041000000000000005, 0.0002344
0.00042, 0.0002354
0.00043000000000000004, 0.0002358
0.00044, 0.0002356
0.00045000000000000004, 0.000236
0.00046, 0.0002364
0.00047000000000000004, 0.000237
0.00048000000000000007, 0.0002377
0.0004900000000000001, 0.000237
0.0005, 0.0002369
0.00051, 2.86e-05
0.0005200000000000001, -0.000309
0.0005300000000000001, -0.0008266
0.00054, -0.0006205
0.00055, -0.0006369
0.0005600000000000001, -0.0008169
0.0005700000000000001, -0.000815
0.00058, -0.0008196
0.00059, -0.0008214
0.0006000000000000001, -0.0008229
0.0006100000000000001, -0.0008233
0.00062, -0.0008229
0.00063, -0.000823
0.00064, -0.0008238
0.0006500000000000001, -0.0008235
0.0006600000000000001, -0.0008236
0.00067, -0.0008233
0.00068, -0.0008188
0.0006900000000000001, -0.000641
0.0007000000000000001, -0.000782
0.00071, -0.000829
0.00072, -0.0008342
0.0007300000000000001, -0.000239
0.0007400000000000001, -0.0007528
0.00075, -0.0007919
0.00076, 7.49e-05
0.0007700000000000001, 6.11e-05
0.0007800000000000001, 0.0002372
0.00079, 0.0002369
0.0008, 0.0002378
0.0008100000000000001, 0.0002377
0.0008200000000000001, 0.0002378
0.0008300000000000001, 0.0002382
0.00084, 0.0002383
0.0008500000000000001, 0.0002383
0.0008600000000000001, 0.000237
0.0008700000000000001, 0.0002371
0.00088, 0.0002374
0.0008900000000000001, 0.000239
0.0009000000000000001, -9.28e-05
0.0009100000000000001, -0.0002365
0.00092, -0.0003733
0.00093, -0.0007509
0.0009400000000000001, -0.0005788
0.0009500000000000001, -0.0005751
0.0009600000000000001, -0.0008193
0.00097, -0.0008183
0.0009800000000000002, -0.0008195
0.00099, -0.0008212
sq bias current
0.00024
incoil current, measured sq voltage
0.0, 0.0004629
1e-05, 0.0004611
2e-05, 0.00046
3.0000000000000004e-05, 0.0004604
4e-05, 0.0004598
5e-05, 0.0004586
6.000000000000001e-05, 0.0004574
7.000000000000001e-05, 0.0004561
8e-05, 0.0004554
