applied current, measured voltage
0.000286, 0.0006133
0.000287, 0.0006172
0.000288, 0.0006222
0.000289, 0.0006275
0.00029, 0.0006318
0.00029099999999999997, 0.0006377
0.000292, 0.000643
0.00029299999999999997, 0.0006478
0.000294, 0.0006522
0.00029499999999999996, 0.000657
0.000296, 0.0006605
0.000297, 0.0006643
0.000298, 0.0006691
0.000299, 0.0006724
